Name of Covered Entity,State,Covered Entity Type,Individuals Affected,Type of Breach,Location of Breached Information,Business Associate Present
1305,29.0,1.0,0.00013256429292064035,3.0,1.0,0
1306,0.0,0.0,4.733532573176226e-06,9.0,9.0,0
1307,29.0,0.0,4.289367318320548e-06,9.0,0.0,0
1308,18.0,1.0,3.266518188567186e-05,3.0,1.0,0
1309,28.0,1.0,6.26907531139157e-05,3.0,1.0,0
1310,0.0,0.0,4.746223009029245e-06,9.0,8.0,0
1311,35.0,0.0,3.2487515783729592e-06,3.0,9.0,0
1312,20.0,0.0,7.994974587402204e-07,1.0,3.0,0
1313,13.0,0.0,3.152304265890012e-05,9.0,0.0,0
1314,1.0,1.0,0.00015228523023623247,3.0,1.0,0
1315,4.0,0.0,1.633259094283593e-05,0.0,5.0,0
1316,43.0,0.0,1.2017842752809345e-05,9.0,9.0,0
1317,,1.0,0.0,0.0,4.0,0
1318,33.0,0.0,2.644686831769237e-05,1.0,0.0,0
1319,11.0,0.0,0.00031049689401582497,3.0,9.0,0
1320,0.0,0.0,0.0004885817803412458,3.0,9.0,0
1321,6.0,0.0,1.555847435580175e-05,5.0,11.0,0
1322,33.0,0.0,1.903565377952906e-05,9.0,0.0,0
1323,0.0,1.0,4.822365624147361e-06,3.0,1.0,0
1324,32.0,0.0,4.619318650499051e-06,1.0,0.0,0
1325,13.0,0.0,3.172608963254843e-05,0.0,3.0,0
1326,4.0,0.0,5.5647561215489944e-05,9.0,51.0,0
1327,20.0,0.0,3.59646952074569e-05,9.0,9.0,0
1328,20.0,0.0,0.001136555434996415,9.0,9.0,0
1329,4.0,0.0,4.822365624147361e-06,0.0,0.0,0
1330,10.0,0.0,3.579971954136765e-05,3.0,1.0,0
1331,13.0,0.0,8.09649807422636e-06,1.0,0.0,0
1332,4.0,0.0,1.0647275680683253e-05,1.0,0.0,0
1333,18.0,0.0,6.345217926509686e-06,9.0,52.0,0
1334,5.0,0.0,2.2322476665461074e-05,0.0,5.0,0
1335,8.0,2.0,0.00025396100229062367,0.0,5.0,1
1336,5.0,0.0,1.333764808152336e-05,0.0,4.0,0
1337,33.0,0.0,6.104099645302318e-06,3.0,4.0,0
1338,26.0,1.0,7.190400954320776e-05,9.0,0.0,0
1339,29.0,0.0,5.361709147900685e-05,0.0,3.0,0
1340,13.0,0.0,1.6751375325985572e-06,9.0,4.0,0
1341,4.0,,1.0685346988242311e-05,0.0,53.0,1
1342,18.0,0.0,7.614261511811623e-08,0.0,3.0,0
1343,11.0,1.0,0.013953134220394799,3.0,1.0,0
1344,13.0,0.0,9.89853996535511e-05,9.0,0.0,0
1345,35.0,0.0,0.0038869409069854505,3.0,9.0,0
1346,20.0,0.0,3.684033528131524e-05,9.0,0.0,0
1347,20.0,0.0,8.50259202152298e-07,9.0,16.0,0
1348,20.0,0.0,4.387083674388797e-05,9.0,9.0,0
1349,36.0,1.0,0.00017132088401576153,0.0,3.0,0
1350,5.0,0.0,2.341385414882074e-05,0.0,11.0,0
1351,4.0,2.0,6.281765747244589e-06,0.0,3.0,1
1352,27.0,0.0,0.0006281765747244589,5.0,8.0,0
1353,4.0,0.0,8.502592021522979e-06,0.0,54.0,0
1354,4.0,0.0,8.085076681958641e-05,0.0,35.0,0
1355,1.0,0.0,3.8071307559058116e-08,9.0,5.0,0
1356,11.0,0.0,0.0,9.0,11.0,0
1357,4.0,1.0,4.3528194975856445e-06,9.0,1.0,0
1358,24.0,0.0,2.8198148465409044e-05,0.0,3.0,0
1359,34.0,0.0,0.00014594001230972277,0.0,55.0,0
1360,0.0,1.0,7.741165870341817e-05,9.0,1.0,0
1361,6.0,0.0,0.0001158256080305078,0.0,56.0,0
1362,0.0,2.0,0.00022478569026453213,0.0,3.0,1
1363,45.0,0.0,3.172608963254843e-05,0.0,49.0,0
1364,4.0,0.0,5.531760988331144e-05,9.0,16.0,0
1365,20.0,0.0,4.7246492680791124e-05,9.0,5.0,0
1366,13.0,2.0,2.994942861312572e-05,3.0,1.0,1
1367,20.0,0.0,1.1421392267717435e-07,0.0,16.0,0
1368,16.0,0.0,0.00015753907067938248,0.0,4.0,0
1369,11.0,0.0,6.7132405662472476e-06,9.0,16.0,0
1370,5.0,1.0,2.8172767593703006e-06,9.0,9.0,0
1371,18.0,0.0,3.706876312666959e-05,9.0,16.0,0
1372,38.0,0.0,9.128230509076835e-05,0.0,3.0,0
1373,9.0,1.0,9.093966332273682e-05,3.0,1.0,0
1374,26.0,1.0,3.1510352223047103e-05,9.0,9.0,0
1375,10.0,0.0,1.878184506246867e-06,9.0,9.0,0
1376,18.0,1.0,8.945488232793355e-05,9.0,0.0,0
1377,3.0,0.0,1.1992461881103307e-05,9.0,0.0,0
1378,20.0,0.0,1.535542738215344e-06,1.0,0.0,0
1379,29.0,0.0,1.2817340211549566e-06,9.0,16.0,0
1380,15.0,0.0,1.6878279684515765e-06,1.0,8.0,0
1381,39.0,1.0,7.614261511811623e-07,0.0,4.0,0
1382,4.0,0.0,0.05710061612066066,3.0,1.0,0
1383,11.0,1.0,1.2373174956693887e-05,3.0,1.0,0
1384,20.0,0.0,0.0001525009676457338,0.0,31.0,0
1385,35.0,2.0,0.049486354608849044,3.0,43.0,1
1386,42.0,0.0,7.614261511811624e-05,9.0,0.0,0
1387,20.0,1.0,6.139632865690773e-05,3.0,16.0,0
1388,24.0,0.0,4.505104727821877e-06,9.0,16.0,0
1389,33.0,0.0,6.421360541627802e-06,1.0,8.0,0
1390,10.0,0.0,0.0001544806756388048,1.0,8.0,0
1391,4.0,2.0,1.2614293237901256e-05,9.0,3.0,1
1392,10.0,0.0,1.4606691666825298e-05,9.0,0.0,0
1393,48.0,0.0,7.753856306194836e-06,1.0,0.0,0
1394,48.0,0.0,0.00015863044816274215,3.0,1.0,0
1395,4.0,0.0,0.0008724167031516697,0.0,3.0,0
1396,4.0,0.0,0.00010786870475066466,0.0,7.0,0
1397,48.0,0.0,8.477211149816941e-06,9.0,0.0,0
1398,10.0,0.0,1.9936674725093434e-05,1.0,8.0,0
1399,28.0,0.0,1.979707993071022e-05,9.0,9.0,0
1400,50.0,0.0,1.903565377952906e-05,0.0,30.0,0
1401,0.0,0.0,6.395979669921763e-06,0.0,48.0,0
1402,13.0,0.0,9.955646926693697e-05,9.0,0.0,0
1403,33.0,0.0,1.1421392267717435e-05,9.0,5.0,0
1404,23.0,0.0,1.1751343599895938e-05,1.0,0.0,0
1405,30.0,1.0,1.4238669027087736e-05,9.0,0.0,0
1406,29.0,0.0,0.00202412451855659,0.0,3.0,0
1407,13.0,0.0,0.00012055914060368403,3.0,1.0,0
1408,36.0,0.0,1.2690435853019372e-05,9.0,9.0,0
1409,18.0,0.0,0.00015863044816274215,0.0,0.0,0
1410,4.0,0.0,8.883305097113561e-06,0.0,57.0,0
1411,33.0,0.0,9.091428245103078e-05,1.0,8.0,0
1412,4.0,0.0,1.903565377952906e-05,0.0,4.0,0
1413,40.0,0.0,4.390890805144703e-06,0.0,16.0,0
1414,26.0,1.0,3.8071307559058118e-06,9.0,0.0,0
1415,29.0,0.0,1.2055914060368403e-05,0.0,3.0,0
1416,4.0,0.0,9.416303402940375e-06,0.0,3.0,0
1417,18.0,0.0,1.2791959339843527e-05,9.0,0.0,0
1418,9.0,0.0,0.00019805963235807334,3.0,9.0,0
1419,20.0,1.0,0.12689801331226722,3.0,1.0,0
1420,8.0,1.0,3.8959638068769474e-06,9.0,0.0,0
1421,8.0,1.0,1.3071148928609952e-05,9.0,0.0,0
1422,4.0,0.0,2.2868165407140908e-05,9.0,9.0,0
1423,20.0,1.0,2.804586323517281e-06,9.0,0.0,0
1424,45.0,0.0,0.0001776661019422712,0.0,3.0,0
1425,18.0,0.0,1.998743646850551e-05,3.0,1.0,0
1426,13.0,1.0,1.2690435853019372e-08,0.0,0.0,0
1427,4.0,1.0,0.0006815144766146993,0.0,4.0,0
1428,7.0,0.0,3.997487293701102e-05,3.0,6.0,0
1429,15.0,0.0,3.567281518283745e-05,9.0,0.0,0
1430,13.0,0.0,6.459431849186861e-06,0.0,46.0,0
1431,15.0,2.0,2.0304697364830996e-05,0.0,3.0,1
1432,43.0,1.0,8.540663329082037e-06,9.0,21.0,0
1433,4.0,0.0,4.530485599527916e-06,9.0,1.0,0
1434,4.0,0.0,7.931522408137107e-06,0.0,4.0,0
1435,28.0,1.0,2.9378358999739847e-05,0.0,17.0,0
1436,39.0,0.0,7.614261511811624e-05,9.0,16.0,0
1437,7.0,0.0,6.852835360630461e-06,0.0,8.0,0
1438,28.0,1.0,3.011440427921497e-05,9.0,0.0,0
1439,9.0,2.0,3.068547389260084e-05,0.0,0.0,1
1440,11.0,0.0,2.1675264436957088e-05,9.0,0.0,0
1441,38.0,0.0,4.7944466652707186e-05,3.0,9.0,0
1442,11.0,0.0,9.010209455643754e-07,0.0,3.0,0
1443,1.0,0.0,1.8147323269817702e-06,9.0,0.0,0
1444,38.0,0.0,0.00011167583550657047,0.0,3.0,0
1445,1.0,1.0,9.781787955507332e-05,0.0,8.0,0
1446,39.0,0.0,9.644731248294723e-06,9.0,9.0,0
1447,0.0,0.0,0.00013451862004200534,3.0,1.0,0
1448,20.0,0.0,1.3718361157113941e-05,0.0,3.0,0
1449,18.0,1.0,4.251296010761489e-06,9.0,0.0,0
1450,8.0,1.0,1.41498359761166e-05,3.0,9.0,0
1451,0.0,1.0,8.045736330814283e-06,0.0,5.0,0
1452,4.0,0.0,4.822365624147361e-05,9.0,30.0,0
1453,38.0,0.0,5.076174341207749e-05,3.0,9.0,0
1454,33.0,2.0,5.076174341207749e-07,9.0,0.0,1
1455,18.0,0.0,0.0,9.0,0.0,0
1456,27.0,0.0,1.899758247197e-05,9.0,16.0,0
1457,0.0,0.0,0.00019670175572180027,9.0,4.0,0
1458,25.0,0.0,1.497471430656286e-05,0.0,3.0,0
1459,13.0,0.0,1.3058458492756933e-05,9.0,0.0,0
1460,22.0,1.0,5.837600492388911e-06,1.0,0.0,0
1461,20.0,0.0,2.284278453543487e-05,3.0,4.0,0
1462,23.0,0.0,1.0152348682415498e-05,0.0,3.0,0
1463,27.0,0.0,4.31728627719719e-05,3.0,1.0,1
1464,2.0,0.0,6.725931002100267e-07,0.0,9.0,0
1465,24.0,0.0,1.1675200984777822e-06,9.0,0.0,0
1466,25.0,0.0,6.1675518245674144e-06,0.0,3.0,0
1467,8.0,0.0,9.835087786090014e-06,1.0,8.0,0
1468,0.0,0.0,1.2690435853019372e-05,0.0,3.0,0
1469,23.0,0.0,1.1510225318688571e-05,9.0,5.0,0
1470,30.0,0.0,4.149772523937334e-06,9.0,16.0,0
1471,31.0,1.0,1.7411277990342578e-05,9.0,0.0,0
1472,15.0,0.0,3.934035114436005e-06,9.0,0.0,0
1473,36.0,0.0,6.125673386252451e-05,0.0,14.0,0
1474,19.0,0.0,7.741165870341817e-07,0.0,3.0,0
1475,20.0,1.0,2.3731115045146225e-06,9.0,0.0,0
1476,20.0,1.0,3.0203237330186107e-06,9.0,0.0,0
1477,35.0,1.0,1.53300465104474e-05,9.0,0.0,0
1478,49.0,0.0,4.492414291968857e-06,9.0,0.0,0
1479,0.0,0.0,2.01777930063008e-06,0.0,3.0,0
1480,29.0,0.0,7.227203218294533e-05,5.0,0.0,0
1481,22.0,0.0,1.1421392267717435e-07,0.0,3.0,0
1482,0.0,0.0,1.090108439774364e-05,0.0,3.0,0
1483,4.0,0.0,1.0152348682415498e-05,0.0,0.0,0
1484,4.0,0.0,2.5380871706038744e-08,9.0,9.0,0
1485,33.0,0.0,0.00010571133065565137,3.0,1.0,0
1486,18.0,0.0,1.214474711133954e-05,0.0,0.0,0
1487,10.0,0.0,6.459431849186861e-06,3.0,9.0,0
1488,0.0,0.0,1.2690435853019372e-05,3.0,16.0,0
1489,4.0,1.0,0.00025715899212558455,9.0,1.0,0
1490,26.0,1.0,1.230972277742879e-06,9.0,0.0,0
1491,47.0,1.0,0.0001228307286213745,9.0,0.0,0
1492,42.0,1.0,0.00035163928705131376,1.0,3.0,0
1493,0.0,1.0,3.7309881407876954e-06,9.0,9.0,0
1494,13.0,0.0,1.840113198687809e-05,9.0,0.0,0
1495,35.0,0.0,1.718285014498823e-05,5.0,0.0,0
1496,37.0,0.0,2.284278453543487e-05,1.0,5.0,0
1497,20.0,0.0,6.0406474660372214e-06,9.0,27.0,0
1498,9.0,0.0,2.5380871706038745e-06,9.0,0.0,0
1499,31.0,2.0,0.0003867029613132063,0.0,3.0,1
1500,23.0,1.0,0.0011508575562027678,9.0,9.0,0
1501,27.0,2.0,6.319837054803647e-06,9.0,0.0,1
1502,9.0,2.0,6.599026643570073e-07,9.0,0.0,1
1503,18.0,0.0,0.006123934796540587,1.0,0.0,0
1504,6.0,0.0,3.172608963254843e-05,0.0,1.0,0
1505,25.0,0.0,5.710696133858717e-05,9.0,5.0,0
1506,23.0,0.0,1.3071148928609954e-06,9.0,0.0,0
1507,32.0,0.0,0.0006545219195553271,0.0,3.0,0
1508,23.0,1.0,7.294462528315536e-05,3.0,1.0,0
1509,0.0,0.0,0.000551539032608075,0.0,16.0,0
1510,30.0,0.0,2.0901147849922906e-05,9.0,1.0,0
1511,39.0,0.0,5.45688741679833e-05,9.0,16.0,0
1512,4.0,0.0,6.649788386982151e-06,3.0,9.0,0
1513,39.0,0.0,1.4835119512179646e-05,9.0,0.0,0
1514,13.0,0.0,4.822365624147361e-06,0.0,0.0,0
1515,31.0,0.0,6.831261619680328e-05,3.0,43.0,0
1516,13.0,0.0,0.00033106809053356937,3.0,43.0,0
1517,8.0,0.0,5.03810303364869e-06,9.0,5.0,0
1518,9.0,0.0,2.928952594876871e-05,1.0,8.0,0
1519,4.0,0.0,2.868038502782378e-06,0.0,30.0,0
1520,20.0,0.0,8.299545047874669e-06,3.0,9.0,0
1521,4.0,1.0,2.3769186352705283e-05,9.0,0.0,0
1522,0.0,0.0,1.903565377952906e-05,3.0,58.0,0
1523,42.0,0.0,7.918831972284088e-06,9.0,0.0,0
1524,23.0,0.0,3.172608963254843e-05,3.0,19.0,0
1525,18.0,0.0,1.903565377952906e-05,0.0,32.0,0
1526,5.0,0.0,3.095197304551425e-05,9.0,5.0,0
1527,30.0,2.0,5.076174341207749e-07,9.0,0.0,1
1528,29.0,2.0,2.7792054518112424e-06,9.0,0.0,1
1529,4.0,2.0,2.444177945291531e-05,9.0,0.0,1
1530,18.0,0.0,4.322362451538398e-05,0.0,3.0,0
1531,39.0,0.0,0.00023981116631450707,3.0,43.0,0
1532,18.0,0.0,1.9035653779529059e-06,3.0,1.0,0
1533,18.0,0.0,4.060939472966199e-07,9.0,5.0,0
1534,24.0,0.0,6.345217926509686e-06,9.0,9.0,0
1535,38.0,1.0,2.746210318593392e-05,9.0,0.0,0
1536,18.0,0.0,7.309691051339158e-06,9.0,0.0,0
1537,22.0,0.0,2.835043369564528e-05,0.0,32.0,0
1538,36.0,0.0,1.2766578468137489e-05,3.0,4.0,0
1539,18.0,0.0,1.878184506246867e-06,0.0,0.0,0
1540,18.0,0.0,1.878184506246867e-06,0.0,0.0,0
1541,21.0,0.0,3.406112982950399e-05,3.0,9.0,0
1542,4.0,2.0,2.4759040349240796e-05,0.0,0.0,1
1543,33.0,0.0,6.027957030184202e-06,1.0,5.0,0
1544,33.0,0.0,0.0002898622453188155,3.0,9.0,0
1545,3.0,0.0,4.577440212184088e-05,9.0,1.0,0
1546,38.0,0.0,2.1561050514279912e-05,3.0,9.0,0
1547,0.0,0.0,0.0002461690746768698,0.0,3.0,0
1548,27.0,0.0,1.2690435853019372e-05,9.0,0.0,0
1549,18.0,0.0,0.0011017074981440238,3.0,1.0,0
1550,35.0,0.0,8.88330509711356e-05,3.0,1.0,0
1551,39.0,1.0,2.667529616304672e-05,9.0,9.0,0
1552,4.0,0.0,1.8908749420998865e-06,0.0,3.0,0
1553,28.0,0.0,5.977195286772124e-06,0.0,30.0,0
1554,25.0,2.0,0.00010798291867334184,0.0,3.0,1
1555,9.0,0.0,4.545714122551539e-05,3.0,19.0,0
1556,15.0,0.0,7.195477128661984e-06,0.0,0.0,0
1557,18.0,0.0,6.345217926509686e-08,3.0,5.0,0
1558,33.0,1.0,1.1548296626247628e-06,9.0,0.0,0
1559,26.0,1.0,5.45688741679833e-06,9.0,0.0,0
1560,4.0,,1.1040679192126854e-05,9.0,9.0,1
1561,5.0,0.0,3.8071307559058118e-06,0.0,29.0,0
1562,5.0,0.0,0.00024462084150280144,3.0,43.0,0
1563,4.0,0.0,4.931503372483328e-05,9.0,16.0,0
1564,9.0,1.0,3.43910811616825e-06,9.0,0.0,0
1565,3.0,0.0,7.132024949396887e-06,0.0,0.0,0
1566,39.0,0.0,0.00019923984289240413,3.0,1.0,0
1567,18.0,2.0,2.5380871706038743e-05,3.0,1.0,1
1568,19.0,0.0,2.9530644229976078e-05,9.0,0.0,0
1569,30.0,0.0,2.22082627427839e-05,3.0,16.0,0
1570,6.0,0.0,8.062233897423207e-05,3.0,1.0,0
1571,0.0,0.0,1.2284341905722751e-05,9.0,0.0,0
1572,39.0,0.0,0.00034128389139525,9.0,0.0,0
1573,27.0,0.0,1.1890938394279152e-05,9.0,0.0,0
1574,28.0,0.0,1.5000095178268897e-05,9.0,9.0,0
1575,33.0,0.0,7.539387940278809e-05,3.0,1.0,0
1576,7.0,0.0,9.89853996535511e-07,9.0,0.0,0
1577,1.0,0.0,0.00038705829351709086,3.0,1.0,0
1578,4.0,1.0,9.035590327349792e-06,5.0,0.0,0
1579,0.0,1.0,1.2690435853019373e-06,1.0,0.0,0
1580,0.0,0.0,2.7538245801052036e-06,9.0,0.0,0
1581,8.0,0.0,0.0001671838019276772,3.0,1.0,0
1582,20.0,0.0,1.9035653779529059e-06,9.0,9.0,0
1583,7.0,0.0,1.903565377952906e-05,5.0,8.0,0
1584,10.0,0.0,4.8134823190502475e-05,3.0,1.0,0
1585,4.0,0.0,2.5380871706038744e-07,9.0,5.0,0
1586,39.0,0.0,0.00021066123516012158,3.0,1.0,0
1587,6.0,0.0,7.6142615118116235e-06,3.0,5.0,0
1588,33.0,0.0,4.441652548556781e-06,9.0,16.0,0
1589,18.0,1.0,1.2423936700105965e-05,9.0,9.0,0
1590,29.0,0.0,1.833767980761299e-05,3.0,1.0,0
1591,4.0,0.0,2.503822993800722e-05,3.0,16.0,0
1592,36.0,0.0,6.951820760284012e-05,9.0,16.0,0
1593,18.0,0.0,2.5380871706038743e-05,0.0,0.0,0
1594,0.0,0.0,1.0482300014594001e-05,9.0,0.0,0
1595,4.0,0.0,1.903565377952906e-05,0.0,3.0,0
1596,33.0,2.0,9.24371347533931e-05,0.0,0.0,1
1597,51.0,2.0,1.496202387070984e-05,9.0,12.0,1
1598,0.0,0.0,2.5000158630448163e-06,9.0,9.0,0
1599,25.0,0.0,8.502592021522979e-05,9.0,21.0,0
1600,15.0,0.0,4.492414291968857e-06,0.0,3.0,0
1601,5.0,0.0,6.243694439685531e-06,9.0,9.0,0
1602,13.0,0.0,4.187843831496393e-07,9.0,9.0,0
1603,11.0,0.0,5.165007392178884e-06,9.0,9.0,0
1604,18.0,0.0,5.799529184829853e-06,9.0,0.0,0
1605,15.0,0.0,0.011194106561589858,3.0,1.0,0
1606,4.0,0.0,6.66247882283517e-06,0.0,8.0,0
1607,6.0,0.0,0.0,0.0,0.0,0
1608,8.0,0.0,6.345217926509686e-06,1.0,8.0,0
1609,4.0,1.0,0.001098598341360034,9.0,5.0,0
1610,4.0,1.0,6.345217926509686e-06,9.0,8.0,0
1611,28.0,0.0,2.208135838425371e-06,9.0,9.0,0
1612,23.0,0.0,0.0001294424457007976,9.0,9.0,0
1613,4.0,0.0,3.0837759122837072e-06,0.0,0.0,0
1614,36.0,0.0,1.878184506246867e-05,3.0,1.0,0
1615,23.0,0.0,0.00022714611133319373,9.0,1.0,0
1616,22.0,0.0,3.3997677650238894e-05,3.0,9.0,0
1617,5.0,1.0,2.9365668563886826e-05,9.0,5.0,0
1618,32.0,0.0,2.62692022157501e-06,0.0,0.0,0
1619,11.0,0.0,4.568556907086974e-06,3.0,31.0,0
1620,25.0,1.0,1.0774180039213447e-05,9.0,1.0,0
1621,26.0,0.0,6.345217926509686e-06,0.0,0.0,0
1622,4.0,0.0,1.1421392267717435e-05,0.0,3.0,0
1623,10.0,0.0,4.23860557490847e-05,9.0,4.0,0
1624,4.0,0.0,1.940367641926662e-05,1.0,0.0,0
1625,5.0,0.0,0.00019959517509628868,3.0,1.0,0
1626,27.0,0.0,3.959415986142044e-06,9.0,0.0,0
1627,23.0,0.0,2.9416430307298905e-05,9.0,16.0,0
1628,5.0,0.0,1.213205667548652e-05,1.0,0.0,0
1629,4.0,0.0,3.515250731286366e-06,9.0,0.0,0
1630,9.0,0.0,6.345217926509686e-06,9.0,59.0,0
1631,4.0,0.0,0.00019670175572180027,3.0,1.0,0
1632,28.0,0.0,1.2690435853019372e-05,3.0,1.0,0
1633,4.0,0.0,6.979739719160655e-05,3.0,4.0,0
1634,33.0,0.0,0.003800785537979302,3.0,1.0,0
1635,23.0,1.0,2.1319932233072546e-06,9.0,0.0,0
1636,4.0,0.0,3.087583043039613e-05,3.0,1.0,0
1637,4.0,0.0,2.2741261048610715e-05,3.0,1.0,0
1638,26.0,0.0,0.0001318663189487243,9.0,4.0,0
1639,19.0,0.0,0.0,3.0,1.0,0
1640,40.0,0.0,0.0008058426766667301,3.0,1.0,0
1641,15.0,0.0,0.00017431582687707408,3.0,1.0,0
1642,39.0,0.0,2.060926782530346e-05,9.0,5.0,0
1643,4.0,0.0,4.7741419679058875e-05,0.0,5.0,0
1644,4.0,0.0,2.2144810563518805e-05,9.0,16.0,0
1645,13.0,0.0,5.076174341207749e-07,9.0,8.0,0
1646,13.0,0.0,6.243694439685531e-06,9.0,9.0,0
1647,31.0,0.0,1.8654940703938477e-06,5.0,0.0,0
1648,18.0,0.0,3.172608963254843e-05,3.0,1.0,0
1649,7.0,0.0,3.8071307559058118e-06,0.0,16.0,0
1650,34.0,0.0,3.172608963254843e-05,0.0,4.0,0
1651,18.0,0.0,7.977207977207978e-05,1.0,0.0,0
1652,4.0,0.0,9.529248282032247e-05,9.0,1.0,0
1653,35.0,1.0,3.83885684553836e-05,9.0,9.0,0
1654,36.0,1.0,5.583791775328523e-07,9.0,1.0,0
1655,4.0,1.0,3.228446881008128e-05,9.0,1.0,0
1656,4.0,1.0,4.989879377407217e-05,9.0,1.0,0
1657,0.0,2.0,9.327470351969238e-06,0.0,5.0,1
1658,0.0,0.0,4.936579546824535e-06,5.0,0.0,0
1659,25.0,0.0,1.0774180039213447e-05,0.0,3.0,0
1660,40.0,2.0,1.903565377952906e-05,1.0,3.0,1
1661,5.0,0.0,4.695461265617168e-07,9.0,8.0,0
1662,18.0,0.0,8.88330509711356e-05,9.0,4.0,0
1663,15.0,0.0,6.967049283307635e-06,3.0,5.0,0
1664,35.0,1.0,1.2157437547192558e-05,0.0,0.0,0
1665,18.0,1.0,2.9188002461944557e-05,9.0,9.0,0
1666,29.0,1.0,1.9111796394647173e-05,1.0,8.0,0
1667,0.0,0.0,4.708151701470187e-05,0.0,8.0,0
1668,20.0,0.0,1.7487420605460695e-05,0.0,12.0,0
1669,10.0,0.0,1.5799592637009117e-05,9.0,12.0,0
1670,33.0,0.0,2.9188002461944556e-06,9.0,8.0,0
1671,20.0,0.0,5.241150007297001e-06,0.0,8.0,0
1672,45.0,1.0,9.51782688976453e-05,3.0,5.0,0
1673,5.0,0.0,5.583791775328523e-07,0.0,16.0,0
1674,16.0,0.0,1.5989949174804408e-06,0.0,0.0,0
1675,33.0,0.0,4.022868165407141e-06,3.0,60.0,0
1676,0.0,0.0,7.994974587402204e-05,9.0,5.0,0
1677,13.0,1.0,6.345217926509686e-06,3.0,1.0,0
1678,18.0,0.0,6.47212228503988e-05,5.0,0.0,0
1679,0.0,0.0,7.06857277013179e-06,0.0,0.0,0
1680,4.0,0.0,0.009499006973394501,3.0,9.0,0
1681,26.0,1.0,6.8782162323365e-06,3.0,1.0,0
1682,33.0,0.0,9.390922531234336e-07,0.0,61.0,0
1683,23.0,1.0,0.004835106821743792,3.0,35.0,0
1684,35.0,1.0,2.3946852454647555e-05,3.0,1.0,0
1685,4.0,0.0,1.920062944561831e-05,0.0,0.0,0
1686,29.0,1.0,2.4632135990710603e-05,3.0,1.0,0
1687,6.0,0.0,0.00016053401354069506,3.0,1.0,0
1688,28.0,0.0,4.086320344672238e-06,0.0,5.0,0
1689,11.0,0.0,1.2690435853019373e-06,1.0,8.0,0
1690,25.0,0.0,7.48735715328143e-06,9.0,16.0,0
1691,33.0,0.0,7.944212843990128e-06,9.0,34.0,0
1692,11.0,0.0,8.185331125197495e-06,9.0,9.0,0
1693,0.0,0.0,0.0009454374710499432,9.0,4.0,0
1694,27.0,0.0,9.644731248294722e-07,1.0,8.0,0
1695,4.0,0.0,2.1573740950132934e-06,1.0,0.0,0
1696,4.0,0.0,8.756400738583366e-07,3.0,9.0,0
1697,18.0,1.0,0.0003084918051510479,3.0,1.0,0
1698,13.0,0.0,5.076174341207749e-05,9.0,0.0,0
1699,15.0,0.0,0.0,9.0,9.0,0
1700,18.0,0.0,1.9035653779529059e-06,1.0,0.0,0
1701,29.0,0.0,3.5025602954333465e-06,5.0,0.0,0
1702,44.0,0.0,8.813507699921954e-05,0.0,16.0,0
1703,6.0,0.0,2.3731115045146225e-06,9.0,0.0,0
1704,16.0,0.0,2.8426576310763393e-06,0.0,0.0,0
1705,7.0,0.0,2.8122005850290927e-05,9.0,16.0,0
1706,0.0,0.0,1.1637129677218764e-05,9.0,9.0,0
1707,30.0,1.0,1.0406157399475886e-05,9.0,0.0,0
1708,26.0,0.0,5.9264335433600465e-06,9.0,0.0,0
1709,28.0,0.0,1.65737092240433e-05,9.0,9.0,0
1710,44.0,0.0,1.4086383796851503e-06,5.0,0.0,0
1711,37.0,0.0,3.133268612110483e-05,9.0,9.0,0
1712,0.0,0.0,4.3401290617326255e-06,3.0,43.0,0
1713,18.0,0.0,4.568556907086974e-06,9.0,9.0,0
1714,15.0,0.0,2.5380871706038743e-05,1.0,0.0,0
1715,4.0,0.0,0.0001840113198687809,0.0,62.0,0
1716,25.0,0.0,4.822365624147361e-05,3.0,1.0,0
1717,25.0,0.0,4.822365624147361e-05,3.0,1.0,0
1718,0.0,1.0,1.7030564914751995e-05,5.0,0.0,0
1719,18.0,0.0,3.934035114436005e-07,1.0,8.0,0
1720,18.0,1.0,9.060971199055832e-06,9.0,0.0,0
